Country,year,value,source,iso3c
Armenia-United States,2012,29,absolute_counting_colabs_metalOrganic,ARM
Armenia-United States,2013,22,absolute_counting_colabs_metalOrganic,ARM
Armenia-United States,2014,29,absolute_counting_colabs_metalOrganic,ARM
Armenia-United States,2016,2,absolute_counting_colabs_metalOrganic,ARM
Armenia-United States,2021,3,absolute_counting_colabs_metalOrganic,ARM
Argentina,1981,25,absolute_counting_colabs_metalOrganic,ARG
Argentina,1982,6,absolute_counting_colabs_metalOrganic,ARG
Argentina,1983,2,absolute_counting_colabs_metalOrganic,ARG
Argentina,1984,6,absolute_counting_colabs_metalOrganic,ARG
Argentina,1985,7,absolute_counting_colabs_metalOrganic,ARG
Argentina,1986,14,absolute_counting_colabs_metalOrganic,ARG
Argentina,1987,49,absolute_counting_colabs_metalOrganic,ARG
Argentina,1988,28,absolute_counting_colabs_metalOrganic,ARG
Argentina,1989,23,absolute_counting_colabs_metalOrganic,ARG
Argentina,1990,7,absolute_counting_colabs_metalOrganic,ARG
Argentina,1991,14,absolute_counting_colabs_metalOrganic,ARG
Argentina,1992,14,absolute_counting_colabs_metalOrganic,ARG
Argentina,1993,6,absolute_counting_colabs_metalOrganic,ARG
Argentina,1994,2,absolute_counting_colabs_metalOrganic,ARG
Argentina,1995,41,absolute_counting_colabs_metalOrganic,ARG
Argentina,1996,49,absolute_counting_colabs_metalOrganic,ARG
Argentina,1997,11,absolute_counting_colabs_metalOrganic,ARG
Argentina,1998,19,absolute_counting_colabs_metalOrganic,ARG
Argentina,1999,37,absolute_counting_colabs_metalOrganic,ARG
Argentina,2000,50,absolute_counting_colabs_metalOrganic,ARG
Argentina,2001,59,absolute_counting_colabs_metalOrganic,ARG
Argentina,2002,70,absolute_counting_colabs_metalOrganic,ARG
Argentina,2003,47,absolute_counting_colabs_metalOrganic,ARG
Argentina,2004,66,absolute_counting_colabs_metalOrganic,ARG
Argentina,2005,70,absolute_counting_colabs_metalOrganic,ARG
Argentina,2006,75,absolute_counting_colabs_metalOrganic,ARG
Argentina,2007,19,absolute_counting_colabs_metalOrganic,ARG
Argentina,2008,122,absolute_counting_colabs_metalOrganic,ARG
Argentina,2009,36,absolute_counting_colabs_metalOrganic,ARG
Argentina,2010,71,absolute_counting_colabs_metalOrganic,ARG
Argentina,2011,59,absolute_counting_colabs_metalOrganic,ARG
Argentina,2012,116,absolute_counting_colabs_metalOrganic,ARG
Argentina,2013,92,absolute_counting_colabs_metalOrganic,ARG
Argentina,2014,103,absolute_counting_colabs_metalOrganic,ARG
Argentina,2015,58,absolute_counting_colabs_metalOrganic,ARG
Argentina,2016,75,absolute_counting_colabs_metalOrganic,ARG
Argentina,2017,63,absolute_counting_colabs_metalOrganic,ARG
Argentina,2018,32,absolute_counting_colabs_metalOrganic,ARG
Argentina,2019,28,absolute_counting_colabs_metalOrganic,ARG
Argentina,2020,43,absolute_counting_colabs_metalOrganic,ARG
Argentina,2021,22,absolute_counting_colabs_metalOrganic,ARG
Argentina,2022,33,absolute_counting_colabs_metalOrganic,ARG
Argentina-Australia,2002,6,absolute_counting_colabs_metalOrganic,ARG
Argentina-Australia,2005,7,absolute_counting_colabs_metalOrganic,ARG
Argentina-Bangladesh,2013,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-Bangladesh-Germany,2015,9,absolute_counting_colabs_metalOrganic,ARG
Argentina-Belgium-Spain,1999,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Belgium-Spain,2011,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,1986,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,1990,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,1996,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,1997,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,1998,10,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,1999,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2000,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2002,25,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2003,6,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2005,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2006,13,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2007,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2009,56,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2010,18,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2011,25,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2012,9,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2013,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2014,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2015,15,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2016,6,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2017,14,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2019,8,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil,2020,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Canada-Iran,2015,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Chile-France,2007,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Cuba,2019,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Czechia,2019,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Czechia,2020,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Germany,2016,6,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-France,2004,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-United Kingdom,2005,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-United Kingdom,2009,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-United Kingdom,2011,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Japan-Uruguay,2004,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Portugal-Uruguay,2011,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-United States,2014,11,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-United States,2018,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-United States-Uruguay,2005,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Uruguay,1997,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Uruguay,2003,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Uruguay,2007,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Uruguay,2008,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Uruguay,2009,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Uruguay,2021,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Brazil-Uruguay-Venezuela,2003,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Canada,1998,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-Canada,2007,6,absolute_counting_colabs_metalOrganic,ARG
Argentina-Canada,2008,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Switzerland-Spain-Portugal,2002,8,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,1995,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,1996,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,1998,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2000,12,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2001,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2002,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2003,13,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2004,8,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2005,22,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2006,9,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2007,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2008,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2009,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2011,6,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2012,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2014,9,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2016,10,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2017,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2018,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2021,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile,2022,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-Spain,2001,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-Spain,2010,6,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-Spain-France,2008,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-Spain-Hungary,2009,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-France,1999,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-France,2000,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-France,2003,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-France,2004,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-France,2006,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-France,2007,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-France-Peru,2005,7,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-France-Uruguay,1996,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-United Kingdom,2004,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-Italy-United States,2002,11,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-Mexico,2008,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-Mexico,2011,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-Mexico,2013,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-Mexico,2014,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-Peru,2005,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-United States,2021,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Chile-United States-Uruguay,2020,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-China,2008,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-China-Slovenia,2018,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Colombia,2018,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Colombia-Spain,2016,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Cuba,2010,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Cuba,2017,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Cuba-Mexico,2020,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-Czechia-Germany,1999,25,absolute_counting_colabs_metalOrganic,ARG
Argentina-Czechia-Germany,2000,6,absolute_counting_colabs_metalOrganic,ARG
Argentina-Czechia-Germany,2004,7,absolute_counting_colabs_metalOrganic,ARG
Argentina-Czechia-Germany,2008,27,absolute_counting_colabs_metalOrganic,ARG
Argentina-Czechia-Germany,2010,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,1988,12,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,1989,33,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,1997,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,1998,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2002,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2004,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2006,18,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2007,20,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2008,10,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2009,8,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2010,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2012,15,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2013,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2014,7,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2015,7,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2016,8,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2017,13,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2018,30,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2019,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2020,8,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2021,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany,2022,11,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany-Spain,1998,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany-Spain,2005,6,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany-France,1992,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany-France,2011,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany-France,2017,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany-France,2018,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany-India,2013,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany-Italy,2014,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany-Italy,2015,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Germany-Unknown,1999,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Algeria-Spain-United Kingdom-Iran-Russia,2021,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,1996,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,1999,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2000,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2001,15,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2002,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2004,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2005,8,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2007,32,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2008,17,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2009,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2010,12,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2011,14,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2013,13,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2014,29,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2015,8,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2016,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2018,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2019,7,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2021,13,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain,2022,11,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain-Hungary,2007,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain-Hungary,2021,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain-India,2020,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain-Iran-United States,2022,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain-Portugal,2005,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain-Portugal,2010,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain-Portugal-Uruguay,2013,10,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain-United States,1996,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain-United States,2000,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Spain-Venezuela,2001,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-France,1983,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-France,1989,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-France,1990,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-France,1991,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-France,2002,7,absolute_counting_colabs_metalOrganic,ARG
Argentina-France,2006,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-France,2008,18,absolute_counting_colabs_metalOrganic,ARG
Argentina-France,2010,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-France,2017,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-France,2020,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-France,2022,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-France-India,2014,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-France-Portugal,2006,7,absolute_counting_colabs_metalOrganic,ARG
Argentina-United Kingdom,2001,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-United Kingdom,2006,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-United Kingdom-India-Portugal,2014,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-United Kingdom-United States,2013,22,absolute_counting_colabs_metalOrganic,ARG
Argentina-Hungary,2001,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Israel,2008,40,absolute_counting_colabs_metalOrganic,ARG
Argentina-Israel,2013,7,absolute_counting_colabs_metalOrganic,ARG
Argentina-Israel,2017,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Israel,2020,13,absolute_counting_colabs_metalOrganic,ARG
Argentina-India,2012,7,absolute_counting_colabs_metalOrganic,ARG
Argentina-India,2013,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-India,2021,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Iran,2015,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Iran,2016,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Italy,1993,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Italy,2012,2,absolute_counting_colabs_metalOrganic,ARG
Argentina-Italy,2016,3,absolute_counting_colabs_metalOrganic,ARG
Argentina-Italy-United States,2001,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Italy-United States-Uruguay,2012,5,absolute_counting_colabs_metalOrganic,ARG
Argentina-Japan,2000,6,absolute_counting_colabs_metalOrganic,ARG
Argentina-Japan,2012,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Nigeria,2007,4,absolute_counting_colabs_metalOrganic,ARG
Argentina-Nigeria,2010,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Pakistan,2019,1,absolute_counting_colabs_metalOrganic,ARG
Argentina-Pakistan,2020,9,absolute_counting_colabs_metalOrganic,ARG
